locs,techs,timesteps,required_resource
NL11,demand_electricity,2015-03-27 03:00:00,-931.5329505237164
NL11,demand_electricity,2015-03-27 06:00:00,-1322.5924634619523
NL11,demand_electricity,2015-03-27 09:00:00,-1352.8452714104772
NL11,demand_electricity,2015-03-27 12:00:00,-1381.419271216898
NL11,demand_electricity,2015-03-27 15:00:00,-1351.4062930029595
NL11,demand_electricity,2015-03-27 18:00:00,-1323.5175210096422
NL11,demand_electricity,2015-03-27 21:00:00,-1051.8246931140568
NL11,demand_electricity,2015-03-28 00:00:00,-869.5198334378388
NL11,demand_electricity,2015-03-28 03:00:00,-861.7767591497678
NL11,demand_electricity,2015-03-28 06:00:00,-1069.8804459893372
NL11,demand_electricity,2015-03-28 09:00:00,-1236.1167134482755
NL11,demand_electricity,2015-03-28 12:00:00,-1219.6369845431334
NL11,demand_electricity,2015-03-28 15:00:00,-1237.1445551679308
NL11,demand_electricity,2015-03-28 18:00:00,-1221.315792685237
NL11,demand_electricity,2015-03-28 21:00:00,-980.3896935980043
NL11,demand_electricity,2015-03-29 00:00:00,-791.5751696973018
NL11,demand_electricity,2015-03-29 03:00:00,-791.780738041233
NL11,demand_electricity,2015-03-29 06:00:00,-957.400300468378
NL11,demand_electricity,2015-03-29 09:00:00,-1125.7950355385926
NL11,demand_electricity,2015-03-29 12:00:00,-1129.5295271200073
NL11,demand_electricity,2015-03-29 15:00:00,-1189.7953132824707
NL11,demand_electricity,2015-03-29 18:00:00,-1157.144207988083
NL11,demand_electricity,2015-03-29 21:00:00,-898.0938332442597
NL11,demand_electricity,2015-03-30 00:00:00,-810.3161503856859
NL11,demand_electricity,2015-03-30 03:00:00,-1045.8632111400552
NL11,demand_electricity,2015-03-30 06:00:00,-1410.747021617733
NL11,demand_electricity,2015-03-30 09:00:00,-1420.408733782494
NL11,demand_electricity,2015-03-30 12:00:00,-1357.3335135863058
NL11,demand_electricity,2015-03-30 15:00:00,-1311.1148975924666
NL11,demand_electricity,2015-03-30 18:00:00,-1268.8706029146283
NL11,demand_electricity,2015-03-30 21:00:00,-979.910034128832
NL11,demand_electricity,2015-03-31 00:00:00,-878.1194424922892
NL11,demand_electricity,2015-03-31 03:00:00,-1097.7692179826545
NL11,demand_electricity,2015-03-31 06:00:00,-1454.9442155629163
NL11,demand_electricity,2015-03-31 09:00:00,-1447.0298343215698
NL11,demand_electricity,2015-03-31 12:00:00,-1375.8004031494484
NL11,demand_electricity,2015-03-31 15:00:00,-1356.8538541171333
NL11,demand_electricity,2015-03-31 18:00:00,-1289.9070967769096
NL11,demand_electricity,2015-03-31 21:00:00,-974.8050869212099
NL12,curtailment,2015-03-01 00:00:00,-300000.0
NL12,curtailment,2015-03-01 03:00:00,-300000.0
NL12,curtailment,2015-03-01 06:00:00,-300000.0
NL12,curtailment,2015-03-01 09:00:00,-300000.0
NL12,curtailment,2015-03-01 12:00:00,-300000.0
NL12,curtailment,2015-03-01 15:00:00,-300000.0
NL12,curtailment,2015-03-01 18:00:00,-300000.0
NL12,curtailment,2015-03-01 21:00:00,-300000.0
NL12,curtailment,2015-03-02 00:00:00,-300000.0
NL12,curtailment,2015-03-02 03:00:00,-300000.0
NL12,curtailment,2015-03-02 06:00:00,-300000.0
NL12,curtailment,2015-03-02 09:00:00,-300000.0
NL12,curtailment,2015-03-02 12:00:00,-300000.0
NL12,curtailment,2015-03-02 15:00:00,-300000.0
NL12,curtailment,2015-03-02 18:00:00,-300000.0
NL12,curtailment,2015-03-02 21:00:00,-300000.0
NL12,curtailment,2015-03-03 00:00:00,-300000.0
NL12,curtailment,2015-03-03 03:00:00,-300000.0
NL12,curtailment,2015-03-03 06:00:00,-300000.0
NL12,curtailment,2015-03-03 09:00:00,-300000.0
NL12,curtailment,2015-03-03 12:00:00,-300000.0
NL12,curtailment,2015-03-03 15:00:00,-300000.0
NL12,curtailment,2015-03-03 18:00:00,-300000.0
NL12,curtailment,2015-03-03 21:00:00,-300000.0
NL12,curtailment,2015-03-04 00:00:00,-300000.0
NL12,curtailment,2015-03-04 03:00:00,-300000.0
NL12,curtailment,2015-03-04 06:00:00,-300000.0
NL12,curtailment,2015-03-04 09:00:00,-300000.0
NL12,curtailment,2015-03-04 12:00:00,-300000.0
NL12,curtailment,2015-03-04 15:00:00,-300000.0
NL12,curtailment,2015-03-04 18:00:00,-300000.0
NL12,curtailment,2015-03-04 21:00:00,-300000.0
NL12,curtailment,2015-03-05 00:00:00,-300000.0
NL12,curtailment,2015-03-05 03:00:00,-300000.0
NL12,curtailment,2015-03-05 06:00:00,-300000.0
NL12,curtailment,2015-03-05 09:00:00,-300000.0
NL12,curtailment,2015-03-05 12:00:00,-300000.0
NL12,curtailment,2015-03-05 15:00:00,-300000.0
NL12,curtailment,2015-03-05 18:00:00,-300000.0
NL12,curtailment,2015-03-05 21:00:00,-300000.0
NL12,curtailment,2015-03-06 00:00:00,-300000.0
NL12,curtailment,2015-03-06 03:00:00,-300000.0
NL12,curtailment,2015-03-06 06:00:00,-300000.0
NL12,curtailment,2015-03-06 09:00:00,-300000.0
NL12,curtailment,2015-03-06 12:00:00,-300000.0
NL12,curtailment,2015-03-06 15:00:00,-300000.0
NL12,curtailment,2015-03-06 18:00:00,-300000.0
NL12,curtailment,2015-03-06 21:00:00,-300000.0
NL12,curtailment,2015-03-07 00:00:00,-300000.0
NL12,curtailment,2015-03-07 03:00:00,-300000.0
NL12,curtailment,2015-03-07 06:00:00,-300000.0
NL12,curtailment,2015-03-07 09:00:00,-300000.0
NL12,curtailment,2015-03-07 12:00:00,-300000.0
NL12,curtailment,2015-03-07 15:00:00,-300000.0
NL12,curtailment,2015-03-07 18:00:00,-300000.0
NL12,curtailment,2015-03-07 21:00:00,-300000.0
NL12,curtailment,2015-03-08 00:00:00,-300000.0
NL12,curtailment,2015-03-08 03:00:00,-300000.0
NL12,curtailment,2015-03-08 06:00:00,-300000.0
NL12,curtailment,2015-03-08 09:00:00,-300000.0
NL12,curtailment,2015-03-08 12:00:00,-300000.0
NL12,curtailment,2015-03-08 15:00:00,-300000.0
NL12,curtailment,2015-03-08 18:00:00,-300000.0
NL12,curtailment,2015-03-08 21:00:00,-300000.0
NL12,curtailment,2015-03-09 00:00:00,-300000.0
NL12,curtailment,2015-03-09 03:00:00,-300000.0
NL12,curtailment,2015-03-09 06:00:00,-300000.0
NL12,curtailment,2015-03-09 09:00:00,-300000.0
NL12,curtailment,2015-03-09 12:00:00,-300000.0
NL12,curtailment,2015-03-09 15:00:00,-300000.0
NL12,curtailment,2015-03-09 18:00:00,-300000.0
NL12,curtailment,2015-03-09 21:00:00,-300000.0
NL12,curtailment,2015-03-10 00:00:00,-300000.0
NL12,curtailment,2015-03-10 03:00:00,-300000.0
NL12,curtailment,2015-03-10 06:00:00,-300000.0
NL12,curtailment,2015-03-10 09:00:00,-300000.0
NL12,curtailment,2015-03-10 12:00:00,-300000.0
NL12,curtailment,2015-03-10 15:00:00,-300000.0
NL12,curtailment,2015-03-10 18:00:00,-300000.0
NL12,curtailment,2015-03-10 21:00:00,-300000.0
NL12,curtailment,2015-03-11 00:00:00,-300000.0
NL12,curtailment,2015-03-11 03:00:00,-300000.0
NL12,curtailment,2015-03-11 06:00:00,-300000.0
NL12,curtailment,2015-03-11 09:00:00,-300000.0
NL12,curtailment,2015-03-11 12:00:00,-300000.0
NL12,curtailment,2015-03-11 15:00:00,-300000.0
NL12,curtailment,2015-03-11 18:00:00,-300000.0
NL12,curtailment,2015-03-11 21:00:00,-300000.0
NL12,curtailment,2015-03-12 00:00:00,-300000.0
NL12,curtailment,2015-03-12 03:00:00,-300000.0
NL12,curtailment,2015-03-12 06:00:00,-300000.0
NL12,curtailment,2015-03-12 09:00:00,-300000.0
NL12,curtailment,2015-03-12 12:00:00,-300000.0
NL12,curtailment,2015-03-12 15:00:00,-300000.0
NL12,curtailment,2015-03-12 18:00:00,-300000.0
NL12,curtailment,2015-03-12 21:00:00,-300000.0
NL12,curtailment,2015-03-13 00:00:00,-300000.0
NL12,curtailment,2015-03-13 03:00:00,-300000.0
NL12,curtailment,2015-03-13 06:00:00,-300000.0
NL12,curtailment,2015-03-13 09:00:00,-300000.0
NL12,curtailment,2015-03-13 12:00:00,-300000.0
NL12,curtailment,2015-03-13 15:00:00,-300000.0
NL12,curtailment,2015-03-13 18:00:00,-300000.0
NL12,curtailment,2015-03-13 21:00:00,-300000.0
NL12,curtailment,2015-03-14 00:00:00,-300000.0
NL12,curtailment,2015-03-14 03:00:00,-300000.0
NL12,curtailment,2015-03-14 06:00:00,-300000.0
NL12,curtailment,2015-03-14 09:00:00,-300000.0
NL12,curtailment,2015-03-14 12:00:00,-300000.0
NL12,curtailment,2015-03-14 15:00:00,-300000.0
NL12,curtailment,2015-03-14 18:00:00,-300000.0
NL12,curtailment,2015-03-14 21:00:00,-300000.0
NL12,curtailment,2015-03-15 00:00:00,-300000.0
NL12,curtailment,2015-03-15 03:00:00,-300000.0
NL12,curtailment,2015-03-15 06:00:00,-300000.0
NL12,curtailment,2015-03-15 09:00:00,-300000.0
NL12,curtailment,2015-03-15 12:00:00,-300000.0
NL12,curtailment,2015-03-15 15:00:00,-300000.0
NL12,curtailment,2015-03-15 18:00:00,-300000.0
NL12,curtailment,2015-03-15 21:00:00,-300000.0
NL12,curtailment,2015-03-16 00:00:00,-300000.0
NL12,curtailment,2015-03-16 03:00:00,-300000.0
NL12,curtailment,2015-03-16 06:00:00,-300000.0
NL12,curtailment,2015-03-16 09:00:00,-300000.0
NL12,curtailment,2015-03-16 12:00:00,-300000.0
NL12,curtailment,2015-03-16 15:00:00,-300000.0
NL12,curtailment,2015-03-16 18:00:00,-300000.0
NL12,curtailment,2015-03-16 21:00:00,-300000.0
NL12,curtailment,2015-03-17 00:00:00,-300000.0
NL12,curtailment,2015-03-17 03:00:00,-300000.0
NL12,curtailment,2015-03-17 06:00:00,-300000.0
NL12,curtailment,2015-03-17 09:00:00,-300000.0
NL12,curtailment,2015-03-17 12:00:00,-300000.0
NL12,curtailment,2015-03-17 15:00:00,-300000.0
NL12,curtailment,2015-03-17 18:00:00,-300000.0
NL12,curtailment,2015-03-17 21:00:00,-300000.0
NL12,curtailment,2015-03-18 00:00:00,-300000.0
NL12,curtailment,2015-03-18 03:00:00,-300000.0
NL12,curtailment,2015-03-18 06:00:00,-300000.0
NL12,curtailment,2015-03-18 09:00:00,-300000.0
NL12,curtailment,2015-03-18 12:00:00,-300000.0
NL12,curtailment,2015-03-18 15:00:00,-300000.0
NL12,curtailment,2015-03-18 18:00:00,-300000.0
NL12,curtailment,2015-03-18 21:00:00,-300000.0
NL12,curtailment,2015-03-19 00:00:00,-300000.0
NL12,curtailment,2015-03-19 03:00:00,-300000.0
NL12,curtailment,2015-03-19 06:00:00,-300000.0
NL12,curtailment,2015-03-19 09:00:00,-300000.0
NL12,curtailment,2015-03-19 12:00:00,-300000.0
NL12,curtailment,2015-03-19 15:00:00,-300000.0
NL12,curtailment,2015-03-19 18:00:00,-300000.0
NL12,curtailment,2015-03-19 21:00:00,-300000.0
NL12,curtailment,2015-03-20 00:00:00,-300000.0
NL12,curtailment,2015-03-20 03:00:00,-300000.0
NL12,curtailment,2015-03-20 06:00:00,-300000.0
NL12,curtailment,2015-03-20 09:00:00,-300000.0
NL12,curtailment,2015-03-20 12:00:00,-300000.0
NL12,curtailment,2015-03-20 15:00:00,-300000.0
NL12,curtailment,2015-03-20 18:00:00,-300000.0
NL12,curtailment,2015-03-20 21:00:00,-300000.0
NL12,curtailment,2015-03-21 00:00:00,-300000.0
NL12,curtailment,2015-03-21 03:00:00,-300000.0
NL12,curtailment,2015-03-21 06:00:00,-300000.0
NL12,curtailment,2015-03-21 09:00:00,-300000.0
NL12,curtailment,2015-03-21 12:00:00,-300000.0
NL12,curtailment,2015-03-21 15:00:00,-300000.0
NL12,curtailment,2015-03-21 18:00:00,-300000.0
NL12,curtailment,2015-03-21 21:00:00,-300000.0
NL12,curtailment,2015-03-22 00:00:00,-300000.0
NL12,curtailment,2015-03-22 03:00:00,-300000.0
NL12,curtailment,2015-03-22 06:00:00,-300000.0
NL12,curtailment,2015-03-22 09:00:00,-300000.0
NL12,curtailment,2015-03-22 12:00:00,-300000.0
NL12,curtailment,2015-03-22 15:00:00,-300000.0
NL12,curtailment,2015-03-22 18:00:00,-300000.0
NL12,curtailment,2015-03-22 21:00:00,-300000.0
NL12,curtailment,2015-03-23 00:00:00,-300000.0
NL12,curtailment,2015-03-23 03:00:00,-300000.0
NL12,curtailment,2015-03-23 06:00:00,-300000.0
NL12,curtailment,2015-03-23 09:00:00,-300000.0
NL12,curtailment,2015-03-23 12:00:00,-300000.0
NL12,curtailment,2015-03-23 15:00:00,-300000.0
NL12,curtailment,2015-03-23 18:00:00,-300000.0
NL12,curtailment,2015-03-23 21:00:00,-300000.0
NL12,curtailment,2015-03-24 00:00:00,-300000.0
NL12,curtailment,2015-03-24 03:00:00,-300000.0
NL12,curtailment,2015-03-24 06:00:00,-300000.0
NL12,curtailment,2015-03-24 09:00:00,-300000.0
NL12,curtailment,2015-03-24 12:00:00,-300000.0
NL12,curtailment,2015-03-24 15:00:00,-300000.0
NL12,curtailment,2015-03-24 18:00:00,-300000.0
NL12,curtailment,2015-03-24 21:00:00,-300000.0
NL12,curtailment,2015-03-25 00:00:00,-300000.0
NL12,curtailment,2015-03-25 03:00:00,-300000.0
NL12,curtailment,2015-03-25 06:00:00,-300000.0
NL12,curtailment,2015-03-25 09:00:00,-300000.0
NL12,curtailment,2015-03-25 12:00:00,-300000.0
NL12,curtailment,2015-03-25 15:00:00,-300000.0
NL12,curtailment,2015-03-25 18:00:00,-300000.0
NL12,curtailment,2015-03-25 21:00:00,-300000.0
NL12,curtailment,2015-03-26 00:00:00,-300000.0
NL12,curtailment,2015-03-26 03:00:00,-300000.0
NL12,curtailment,2015-03-26 06:00:00,-300000.0
NL12,curtailment,2015-03-26 09:00:00,-300000.0
NL12,curtailment,2015-03-26 12:00:00,-300000.0
NL12,curtailment,2015-03-26 15:00:00,-300000.0
NL12,curtailment,2015-03-26 18:00:00,-300000.0
NL12,curtailment,2015-03-26 21:00:00,-300000.0
NL12,curtailment,2015-03-27 00:00:00,-300000.0
NL12,curtailment,2015-03-27 03:00:00,-300000.0
NL12,curtailment,2015-03-27 06:00:00,-300000.0
NL12,curtailment,2015-03-27 09:00:00,-300000.0
NL12,curtailment,2015-03-27 12:00:00,-300000.0
NL12,curtailment,2015-03-27 15:00:00,-300000.0
NL12,curtailment,2015-03-27 18:00:00,-300000.0
NL12,curtailment,2015-03-27 21:00:00,-300000.0
NL12,curtailment,2015-03-28 00:00:00,-300000.0
NL12,curtailment,2015-03-28 03:00:00,-300000.0
NL12,curtailment,2015-03-28 06:00:00,-300000.0
NL12,curtailment,2015-03-28 09:00:00,-300000.0
NL12,curtailment,2015-03-28 12:00:00,-300000.0
NL12,curtailment,2015-03-28 15:00:00,-300000.0
NL12,curtailment,2015-03-28 18:00:00,-300000.0
NL12,curtailment,2015-03-28 21:00:00,-300000.0
NL12,curtailment,2015-03-29 00:00:00,-300000.0
NL12,curtailment,2015-03-29 03:00:00,-300000.0
NL12,curtailment,2015-03-29 06:00:00,-300000.0
NL12,curtailment,2015-03-29 09:00:00,-300000.0
NL12,curtailment,2015-03-29 12:00:00,-300000.0
NL12,curtailment,2015-03-29 15:00:00,-300000.0
NL12,curtailment,2015-03-29 18:00:00,-300000.0
NL12,curtailment,2015-03-29 21:00:00,-300000.0
NL12,curtailment,2015-03-30 00:00:00,-300000.0
NL12,curtailment,2015-03-30 03:00:00,-300000.0
NL12,curtailment,2015-03-30 06:00:00,-300000.0
NL12,curtailment,2015-03-30 09:00:00,-300000.0
NL12,curtailment,2015-03-30 12:00:00,-300000.0
NL12,curtailment,2015-03-30 15:00:00,-300000.0
NL12,curtailment,2015-03-30 18:00:00,-300000.0
NL12,curtailment,2015-03-30 21:00:00,-300000.0
NL12,curtailment,2015-03-31 00:00:00,-300000.0
NL12,curtailment,2015-03-31 03:00:00,-300000.0
NL12,curtailment,2015-03-31 06:00:00,-300000.0
NL12,curtailment,2015-03-31 09:00:00,-300000.0
NL12,curtailment,2015-03-31 12:00:00,-300000.0
NL12,curtailment,2015-03-31 15:00:00,-300000.0
NL12,curtailment,2015-03-31 18:00:00,-300000.0
NL12,curtailment,2015-03-31 21:00:00,-300000.0
NL12,demand_electricity,2015-03-01 00:00:00,-639.9343830088205
NL12,demand_electricity,2015-03-01 03:00:00,-627.8399101119936
NL12,demand_electricity,2015-03-01 06:00:00,-726.8483223849084
NL12,demand_electricity,2015-03-01 09:00:00,-816.8730352776969
NL12,demand_electricity,2015-03-01 12:00:00,-806.8971064137954
NL12,demand_electricity,2015-03-01 15:00:00,-893.9719478683334
NL12,demand_electricity,2015-03-01 18:00:00,-947.2305358352912
NL12,demand_electricity,2015-03-01 21:00:00,-758.3314957349631
NL12,demand_electricity,2015-03-02 00:00:00,-651.2511625264722
NL12,demand_electricity,2015-03-02 03:00:00,-727.2505775810334
NL12,demand_electricity,2015-03-02 06:00:00,-1064.608602064584
NL12,demand_electricity,2015-03-02 09:00:00,-1105.2095598601397
NL12,demand_electricity,2015-03-02 12:00:00,-1121.5947548489673
NL12,demand_electricity,2015-03-02 15:00:00,-1143.2360844004954
NL12,demand_electricity,2015-03-02 18:00:00,-1104.0296112848396
NL12,demand_electricity,2015-03-02 21:00:00,-835.6717614432747
NL12,demand_electricity,2015-03-03 00:00:00,-684.6115267917771
NL12,demand_electricity,2015-03-03 03:00:00,-747.2560693349865
NL12,demand_electricity,2015-03-03 06:00:00,-1095.0995459308633
NL12,demand_electricity,2015-03-03 09:00:00,-1192.659839497728
NL12,demand_electricity,2015-03-03 12:00:00,-1163.9120014813236
NL12,demand_electricity,2015-03-03 15:00:00,-1146.6686620740961
NL12,demand_electricity,2015-03-03 18:00:00,-1107.596274023815
NL12,demand_electricity,2015-03-03 21:00:00,-850.9038248698769
NL12,demand_electricity,2015-03-04 00:00:00,-709.6586170038308
NL12,demand_electricity,2015-03-04 03:00:00,-767.9588034288895
NL12,demand_electricity,2015-03-04 06:00:00,-1107.03311674924
NL12,demand_electricity,2015-03-04 09:00:00,-1173.0566029399
NL12,demand_electricity,2015-03-04 12:00:00,-1159.7285474416228
NL12,demand_electricity,2015-03-04 15:00:00,-1168.9535999394245
NL12,demand_electricity,2015-03-04 18:00:00,-1118.1889941884417
NL12,demand_electricity,2015-03-04 21:00:00,-856.5622146287028
NL12,demand_electricity,2015-03-05 00:00:00,-708.7200215462057
NL12,demand_electricity,2015-03-05 03:00:00,-772.1958914947402
NL12,demand_electricity,2015-03-05 06:00:00,-1102.9837477749145
NL12,demand_electricity,2015-03-05 09:00:00,-1137.4436095762946
NL12,demand_electricity,2015-03-05 12:00:00,-1109.2052948083156
NL12,demand_electricity,2015-03-05 15:00:00,-1137.2022564586196
NL12,demand_electricity,2015-03-05 18:00:00,-1120.334355234442
NL12,demand_electricity,2015-03-05 21:00:00,-847.4444301832015
NL12,demand_electricity,2015-03-06 00:00:00,-687.1591430339025
NL12,demand_electricity,2015-03-06 03:00:00,-742.9385302299108
NL12,demand_electricity,2015-03-06 06:00:00,-1099.577987114389
NL12,demand_electricity,2015-03-06 09:00:00,-1164.2338056382237
NL12,demand_electricity,2015-03-06 12:00:00,-1122.9356055027176
NL12,demand_electricity,2015-03-06 15:00:00,-1103.8687092063897
NL12,demand_electricity,2015-03-06 18:00:00,-1058.708859188083
NL12,demand_electricity,2015-03-06 21:00:00,-830.0401886975238
NL12,demand_electricity,2015-03-07 00:00:00,-690.8867078513281
NL12,demand_electricity,2015-03-07 03:00:00,-688.0977384915277
NL12,demand_electricity,2015-03-07 06:00:00,-868.3617003817046
NL12,demand_electricity,2015-03-07 09:00:00,-944.6024685539408
NL12,demand_electricity,2015-03-07 12:00:00,-870.8824996107548
NL12,demand_electricity,2015-03-07 15:00:00,-923.2024921200878
NL12,demand_electricity,2015-03-07 18:00:00,-959.5127278236432
NL12,demand_electricity,2015-03-07 21:00:00,-781.9572842540416
NL12,demand_electricity,2015-03-08 00:00:00,-647.3358786175215
NL12,demand_electricity,2015-03-08 03:00:00,-637.5744858582202
NL12,demand_electricity,2015-03-08 06:00:00,-723.603463802833
NL12,demand_electricity,2015-03-08 09:00:00,-780.4018974956914
NL12,demand_electricity,2015-03-08 12:00:00,-748.8382731064116
NL12,demand_electricity,2015-03-08 15:00:00,-852.5932966936022
NL12,demand_electricity,2015-03-08 18:00:00,-938.032300350565
NL12,demand_electricity,2015-03-08 21:00:00,-750.661829995512
NL12,demand_electricity,2015-03-09 00:00:00,-644.144654061596
NL12,demand_electricity,2015-03-09 03:00:00,-723.1207575674829
NL12,demand_electricity,2015-03-09 06:00:00,-1067.0489502544094
NL12,demand_electricity,2015-03-09 09:00:00,-1132.670181248944
NL12,demand_electricity,2015-03-09 12:00:00,-1101.4283610165644
NL12,demand_electricity,2015-03-09 15:00:00,-1107.3549209061403
NL12,demand_electricity,2015-03-09 18:00:00,-1085.7672253807618
NL12,demand_electricity,2015-03-09 21:00:00,-820.6810511343475
NL12,demand_electricity,2015-03-10 00:00:00,-668.3872338813997
NL12,demand_electricity,2015-03-10 03:00:00,-728.0550879732837
NL12,demand_electricity,2015-03-10 06:00:00,-1050.1542320171566
NL12,demand_electricity,2015-03-10 09:00:00,-1065.7349166137342
NL12,demand_electricity,2015-03-10 12:00:00,-1044.2008551145059
NL12,demand_electricity,2015-03-10 15:00:00,-1071.4737574117848
NL12,demand_electricity,2015-03-10 18:00:00,-1075.4694923599604
NL12,demand_electricity,2015-03-10 21:00:00,-823.2018503633977
NL12,demand_electricity,2015-03-11 00:00:00,-685.5769392624773
NL12,demand_electricity,2015-03-11 03:00:00,-744.842538158236
NL12,demand_electricity,2015-03-11 06:00:00,-1070.8301490979848
NL12,demand_electricity,2015-03-11 09:00:00,-1100.1143273758892
NL12,demand_electricity,2015-03-11 12:00:00,-1047.4725307096562
NL12,demand_electricity,2015-03-11 15:00:00,-1076.3276367783606
NL12,demand_electricity,2015-03-11 18:00:00,-1077.722121458261
NL12,demand_electricity,2015-03-11 21:00:00,-830.978784155149
NL12,demand_electricity,2015-03-12 00:00:00,-686.9982409554525
NL12,demand_electricity,2015-03-12 03:00:00,-749.5623324594368
NL12,demand_electricity,2015-03-12 06:00:00,-1058.1993359396579
NL12,demand_electricity,2015-03-12 09:00:00,-1069.7574685749846
NL12,demand_electricity,2015-03-12 12:00:00,-1037.7915889895799
NL12,demand_electricity,2015-03-12 15:00:00,-1071.5542084510098
