carriers,locs,timesteps,system_balance
electricity,NL32,2015-03-03 21:00:00,0.0
electricity,NL32,2015-03-04 00:00:00,3.0000000208474376e-05
electricity,NL32,2015-03-04 03:00:00,5.999999945061063e-05
electricity,NL32,2015-03-04 06:00:00,1.1000000085914508e-05
electricity,NL32,2015-03-04 09:00:00,-1.4000000135183654e-05
electricity,NL32,2015-03-04 12:00:00,-5.6000001620759576e-05
electricity,NL32,2015-03-04 15:00:00,3.499999911582563e-05
electricity,NL32,2015-03-04 18:00:00,-1.3999999282532372e-05
electricity,NL32,2015-03-04 21:00:00,0.0
electricity,NL32,2015-03-05 00:00:00,0.0
electricity,NL32,2015-03-05 03:00:00,0.0
electricity,NL32,2015-03-05 06:00:00,3.000000106112566e-05
electricity,NL32,2015-03-05 09:00:00,9.999999747378752e-06
electricity,NL32,2015-03-05 12:00:00,-2.9999999242136255e-05
electricity,NL32,2015-03-05 15:00:00,6.000000212225132e-05
electricity,NL32,2015-03-05 18:00:00,0.0
electricity,NL32,2015-03-05 21:00:00,0.0
electricity,NL32,2015-03-06 00:00:00,0.0
electricity,NL32,2015-03-06 03:00:00,0.0
electricity,NL32,2015-03-06 06:00:00,1.0000001566368155e-05
electricity,NL32,2015-03-06 09:00:00,-2.3999999029911123e-05
electricity,NL32,2015-03-06 12:00:00,3.5999999454361387e-05
electricity,NL32,2015-03-06 15:00:00,-3.99999953515362e-06
electricity,NL32,2015-03-06 18:00:00,-4.0000013541430235e-06
electricity,NL32,2015-03-06 21:00:00,-4.000000444648322e-06
electricity,NL32,2015-03-07 00:00:00,5.999999359573849e-06
electricity,NL32,2015-03-07 03:00:00,-1.0000000600030035e-05
electricity,NL32,2015-03-07 06:00:00,-1.7999998760842573e-05
electricity,NL32,2015-03-07 09:00:00,-1.4000000135183654e-05
electricity,NL32,2015-03-07 12:00:00,-6.300000035253106e-05
electricity,NL32,2015-03-07 15:00:00,3.0000001117969077e-05
electricity,NL32,2015-03-07 18:00:00,1.6000000016447302e-05
electricity,NL32,2015-03-07 21:00:00,-1.4000000135183654e-05
electricity,NL32,2015-03-08 00:00:00,-4.999999958954504e-05
electricity,NL32,2015-03-08 03:00:00,5.9000000021569576e-05
electricity,NL32,2015-03-08 06:00:00,-1.3999999282532372e-05
electricity,NL32,2015-03-08 09:00:00,-3.99999953515362e-06
electricity,NL32,2015-03-08 12:00:00,6.000000212225132e-06
electricity,NL32,2015-03-08 15:00:00,-9.399999999004649e-05
electricity,NL32,2015-03-08 18:00:00,0.0
electricity,NL32,2015-03-08 21:00:00,-0.00010000000020227162
electricity,NL32,2015-03-09 00:00:00,-0.00010000000020227162
electricity,NL32,2015-03-09 03:00:00,-7.000000005064066e-05
electricity,NL32,2015-03-09 06:00:00,4.0299999454873614e-05
electricity,NL32,2015-03-09 09:00:00,3.000000106112566e-05
electricity,NL32,2015-03-09 12:00:00,-2.999999742314685e-05
electricity,NL32,2015-03-09 15:00:00,-1.99999976757681e-05
electricity,NL32,2015-03-09 18:00:00,0.00010000000111176632
electricity,NL32,2015-03-09 21:00:00,9.999999747378752e-06
electricity,NL32,2015-03-10 00:00:00,0.0
electricity,NL32,2015-03-10 03:00:00,0.0
electricity,NL32,2015-03-10 06:00:00,-6.000000030326191e-05
electricity,NL32,2015-03-10 09:00:00,7.000000005064066e-05
electricity,NL32,2015-03-10 12:00:00,3.000000106112566e-05
electricity,NL32,2015-03-10 15:00:00,-9.999999747378752e-06
electricity,NL32,2015-03-10 18:00:00,0.0
electricity,NL32,2015-03-10 21:00:00,-2.0000000404252205e-05
electricity,NL32,2015-03-11 00:00:00,6.000000030326191e-05
electricity,NL32,2015-03-11 03:00:00,-2.0000000404252205e-05
electricity,NL32,2015-03-11 06:00:00,-1.9999999494757503e-05
electricity,NL32,2015-03-11 09:00:00,0.0
electricity,NL32,2015-03-11 12:00:00,-2.9999999242136255e-05
electricity,NL32,2015-03-11 15:00:00,0.0
electricity,NL32,2015-03-11 18:00:00,3.000000106112566e-05
electricity,NL32,2015-03-11 21:00:00,0.0
electricity,NL32,2015-03-12 00:00:00,0.0
electricity,NL32,2015-03-12 03:00:00,0.0
electricity,NL32,2015-03-12 06:00:00,5.000000055588316e-05
electricity,NL32,2015-03-12 09:00:00,3.000000106112566e-05
electricity,NL32,2015-03-12 12:00:00,-1.9999999494757503e-05
electricity,NL32,2015-03-12 15:00:00,-2.9999999242136255e-05
electricity,NL32,2015-03-12 18:00:00,0.0
electricity,NL32,2015-03-12 21:00:00,0.0
electricity,NL32,2015-03-13 00:00:00,0.0
electricity,NL32,2015-03-13 03:00:00,0.00010000000020227162
electricity,NL32,2015-03-13 06:00:00,-2.9999999242136255e-05
electricity,NL32,2015-03-13 09:00:00,-4.0000013541430235e-06
electricity,NL32,2015-03-13 12:00:00,-1.3999999282532372e-05
electricity,NL32,2015-03-13 15:00:00,-4.400000034365803e-05
electricity,NL32,2015-03-13 18:00:00,-3.99999953515362e-06
electricity,NL32,2015-03-13 21:00:00,-3.99999953515362e-06
electricity,NL32,2015-03-14 00:00:00,-4.000000444648322e-06
electricity,NL32,2015-03-14 03:00:00,-0.00010399999973742524
electricity,NL32,2015-03-14 06:00:00,-1.4000000192027073e-05
electricity,NL32,2015-03-14 09:00:00,-7.399999958579428e-05
electricity,NL32,2015-03-14 12:00:00,6.000000212225132e-06
electricity,NL32,2015-03-14 15:00:00,-1.0000003385357559e-06
electricity,NL32,2015-03-14 18:00:00,-4.000000444648322e-06
electricity,NL32,2015-03-14 21:00:00,-4.000000444648322e-06
electricity,NL32,2015-03-15 00:00:00,-3.99999953515362e-06
electricity,NL32,2015-03-15 03:00:00,-9.399999999004649e-05
electricity,NL32,2015-03-15 06:00:00,2.6000000616477337e-05
electricity,NL32,2015-03-15 09:00:00,3.5999999454361387e-05
electricity,NL32,2015-03-15 12:00:00,5.599999894911889e-05
electricity,NL32,2015-03-15 15:00:00,7.999999979801942e-05
electricity,NL32,2015-03-15 18:00:00,0.0
electricity,NL32,2015-03-15 21:00:00,-0.00010000000020227162
electricity,NL32,2015-03-16 00:00:00,0.00010000000020227162
electricity,NL32,2015-03-16 03:00:00,0.0
electricity,NL32,2015-03-16 06:00:00,3.0000002880115062e-05
electricity,NL32,2015-03-16 09:00:00,6.000000212225132e-05
electricity,NL32,2015-03-16 12:00:00,5.000000055588316e-05
electricity,NL32,2015-03-16 15:00:00,-2.89999989036005e-05
electricity,NL32,2015-03-16 18:00:00,0.0
electricity,NL32,2015-03-16 21:00:00,0.0
electricity,NL32,2015-03-17 00:00:00,3.0000000151630957e-05
electricity,NL32,2015-03-17 03:00:00,-8.799999977782136e-05
electricity,NL32,2015-03-17 06:00:00,1.300000076298602e-05
electricity,NL32,2015-03-17 09:00:00,1.0000001566368155e-05
electricity,NL32,2015-03-17 12:00:00,1.0000001566368155e-05
electricity,NL32,2015-03-17 15:00:00,4.000000080850441e-05
electricity,NL32,2015-03-17 18:00:00,0.0
electricity,NL32,2015-03-17 21:00:00,0.0
electricity,NL32,2015-03-18 00:00:00,3.999999989900971e-05
electricity,NL32,2015-03-18 03:00:00,0.0
electricity,NL32,2015-03-18 06:00:00,-1.9999999494757503e-05
electricity,NL32,2015-03-18 09:00:00,-2.9999999242136255e-05
electricity,NL32,2015-03-18 12:00:00,5.000000055588316e-05
electricity,NL32,2015-03-18 15:00:00,-3.199999991920777e-05
electricity,NL32,2015-03-18 18:00:00,0.0
electricity,NL32,2015-03-18 21:00:00,0.00010000000020227162
electricity,NL32,2015-03-19 00:00:00,0.0
electricity,NL32,2015-03-19 03:00:00,-9.999999929277692e-05
electricity,NL32,2015-03-19 06:00:00,7.000000186963007e-05
electricity,NL32,2015-03-19 09:00:00,-7.999999797903001e-05
electricity,NL32,2015-03-19 12:00:00,0.0
electricity,NL32,2015-03-19 15:00:00,2.9999999242136255e-05
electricity,NL32,2015-03-19 18:00:00,-9.999999747378752e-05
electricity,NL32,2015-03-19 21:00:00,-0.00010000000020227162
electricity,NL32,2015-03-20 00:00:00,0.0
electricity,NL32,2015-03-20 03:00:00,0.0
electricity,NL32,2015-03-20 06:00:00,0.0
electricity,NL32,2015-03-20 09:00:00,1.4000001101521775e-05
electricity,NL32,2015-03-20 12:00:00,7.000000005064066e-05
electricity,NL32,2015-03-20 15:00:00,-2.7999998565064743e-05
electricity,NL32,2015-03-20 18:00:00,3.000000106112566e-05
electricity,NL32,2015-03-20 21:00:00,0.0
electricity,NL32,2015-03-21 00:00:00,0.0
electricity,NL32,2015-03-21 03:00:00,-7.000000005064066e-05
electricity,NL32,2015-03-21 06:00:00,-5.400000003419336e-05
electricity,NL32,2015-03-21 09:00:00,-1.9999999437914084e-05
electricity,NL32,2015-03-21 12:00:00,3.0000000208474376e-05
electricity,NL32,2015-03-21 15:00:00,-3.0000000094787538e-05
electricity,NL32,2015-03-21 18:00:00,3.999999995585313e-05
electricity,NL32,2015-03-21 21:00:00,-7.199999976137406e-05
electricity,NL32,2015-03-22 00:00:00,-5.000000049903974e-05
electricity,NL32,2015-03-22 03:00:00,2.0500001483014785e-06
electricity,NL32,2015-03-22 06:00:00,-2.3999999939405825e-05
electricity,NL32,2015-03-22 09:00:00,-6.399999983841553e-05
electricity,NL32,2015-03-22 12:00:00,-2.3999999939405825e-05
electricity,NL32,2015-03-22 15:00:00,2.0000000404252205e-05
electricity,NL32,2015-03-22 18:00:00,-7.000000096013537e-05
electricity,NL32,2015-03-22 21:00:00,0.0
electricity,NL32,2015-03-23 00:00:00,0.0
electricity,NL32,2015-03-23 03:00:00,0.0
electricity,NL32,2015-03-23 06:00:00,6.000000212225132e-05
electricity,NL32,2015-03-23 09:00:00,-7.999999979801942e-05
electricity,NL32,2015-03-23 12:00:00,1.0000001566368155e-05
electricity,NL32,2015-03-23 15:00:00,1.0000001566368155e-05
electricity,NL32,2015-03-23 18:00:00,0.0
electricity,NL32,2015-03-23 21:00:00,0.0
electricity,NL32,2015-03-24 00:00:00,7.999999979801942e-05
electricity,NL32,2015-03-24 03:00:00,0.0
electricity,NL32,2015-03-24 06:00:00,6.000000030326191e-05
electricity,NL32,2015-03-24 09:00:00,-9.999999747378752e-06
electricity,NL32,2015-03-24 12:00:00,0.0
electricity,NL32,2015-03-24 15:00:00,2.8000000384054147e-05
electricity,NL32,2015-03-24 18:00:00,4.600000016807826e-05
electricity,NL32,2015-03-24 21:00:00,-3.999999989900971e-05
electricity,NL32,2015-03-25 00:00:00,-0.00010000000020227162
electricity,NL32,2015-03-25 03:00:00,0.0
electricity,NL32,2015-03-25 06:00:00,0.0
electricity,NL32,2015-03-25 09:00:00,-8.999999954539817e-05
electricity,NL32,2015-03-25 12:00:00,-1.9999999494757503e-05
electricity,NL32,2015-03-25 15:00:00,1.8000000636675395e-05
electricity,NL32,2015-03-25 18:00:00,0.0
electricity,NL32,2015-03-25 21:00:00,0.0
electricity,NL32,2015-03-26 00:00:00,7.000000005064066e-05
electricity,NL32,2015-03-26 03:00:00,0.0
electricity,NL32,2015-03-26 06:00:00,1.700000029813964e-05
electricity,NL32,2015-03-26 09:00:00,-2.3999999029911123e-05
electricity,NL32,2015-03-26 12:00:00,-3.3999998777289875e-05
electricity,NL32,2015-03-26 15:00:00,0.00010599999950500205
electricity,NL32,2015-03-26 18:00:00,-4.0000013541430235e-06
electricity,NL32,2015-03-26 21:00:00,-4.000000387804903e-06
electricity,NL32,2015-03-27 00:00:00,6.800000124940198e-05
electricity,NL32,2015-03-27 03:00:00,1.0049999275452137e-05
electricity,NL32,2015-03-27 06:00:00,3.5999998601710104e-05
electricity,NL32,2015-03-27 09:00:00,2.2000000171829015e-05
electricity,NL32,2015-03-27 12:00:00,6.600000051548705e-05
electricity,NL32,2015-03-27 15:00:00,7.599999844387639e-05
electricity,NL32,2015-03-27 18:00:00,-1.4000001101521775e-05
electricity,NL32,2015-03-27 21:00:00,6.0000011217198335e-06
electricity,NL32,2015-03-28 00:00:00,-4.000000444648322e-06
electricity,NL32,2015-03-28 03:00:00,-2.5800000003073364e-05
electricity,NL32,2015-03-28 06:00:00,2.5999998797487933e-05
electricity,NL32,2015-03-28 09:00:00,3.600000036385609e-05
electricity,NL32,2015-03-28 12:00:00,-4.400000028681461e-05
electricity,NL32,2015-03-28 15:00:00,3.7999999278781615e-05
electricity,NL32,2015-03-28 18:00:00,6.800000124940198e-05
electricity,NL32,2015-03-28 21:00:00,-3.600000036385609e-05
electricity,NL32,2015-03-29 00:00:00,-3.600000036385609e-05
electricity,NL32,2015-03-29 03:00:00,-0.00013199999824564657
electricity,NL32,2015-03-29 06:00:00,-4.3000002843740504e-05
electricity,NL32,2015-03-29 09:00:00,3.7999999278781615e-05
electricity,NL32,2015-03-29 12:00:00,6.599999960599234e-05
electricity,NL32,2015-03-29 15:00:00,0.00012399999928902616
electricity,NL32,2015-03-29 18:00:00,4.999999879373718e-05
electricity,NL32,2015-03-29 21:00:00,-9.99999992359335e-05
electricity,NL32,2015-03-30 00:00:00,-0.0001359999987471383
electricity,NL32,2015-03-30 03:00:00,-0.0005196999982217676
electricity,NL32,2015-03-30 06:00:00,0.0003780000016035956
electricity,NL32,2015-03-30 09:00:00,-0.00016599999980826396
electricity,NL32,2015-03-30 12:00:00,0.0
electricity,NL32,2015-03-30 15:00:00,5.999998393235728e-06
electricity,NL32,2015-03-30 18:00:00,-1.4000000192027073e-05
electricity,NL32,2015-03-30 21:00:00,-2.5000000221098162e-05
electricity,NL32,2015-03-31 00:00:00,-0.0003040000019609579
electricity,NL32,2015-03-31 03:00:00,-0.00040970000009110663
electricity,NL32,2015-03-31 06:00:00,-0.00043200000158094554
electricity,NL32,2015-03-31 09:00:00,0.00035400000160734635
electricity,NL32,2015-03-31 12:00:00,-9.59999979386339e-05
electricity,NL32,2015-03-31 15:00:00,-0.0004040000003442401
electricity,NL32,2015-03-31 18:00:00,0.00036800000094672214
electricity,NL32,2015-03-31 21:00:00,-0.0003400000014153193
electricity,NL33,2015-03-01 00:00:00,-0.00013600000238511711
electricity,NL33,2015-03-01 03:00:00,-0.0003400000005058246
electricity,NL33,2015-03-01 06:00:00,0.000459999999293359
electricity,NL33,2015-03-01 09:00:00,-0.000340000002324814
electricity,NL33,2015-03-01 12:00:00,0.000459999999293359
electricity,NL33,2015-03-01 15:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-01 18:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-01 21:00:00,-0.0003080000024056062
electricity,NL33,2015-03-02 00:00:00,-0.00023999999757506885
electricity,NL33,2015-03-02 03:00:00,0.00039599999945494346
electricity,NL33,2015-03-02 06:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-02 09:00:00,-0.00010400000246590935
electricity,NL33,2015-03-02 12:00:00,0.00029599999470519833
electricity,NL33,2015-03-02 15:00:00,-0.00010399999882793054
electricity,NL33,2015-03-02 18:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-02 21:00:00,0.00019599999905040022
electricity,NL33,2015-03-03 00:00:00,-0.00010399999882793054
electricity,NL33,2015-03-03 03:00:00,-4.0000013541430235e-06
electricity,NL33,2015-03-03 06:00:00,1.000000031581294e-05
electricity,NL33,2015-03-03 09:00:00,-0.00010000000020227162
electricity,NL33,2015-03-03 12:00:00,0.0
electricity,NL33,2015-03-03 15:00:00,0.0
electricity,NL33,2015-03-03 18:00:00,-0.00010000000111176632
electricity,NL33,2015-03-03 21:00:00,-3.999997716164216e-06
electricity,NL33,2015-03-04 00:00:00,-0.00010399999882793054
electricity,NL33,2015-03-04 03:00:00,-4.000000444648322e-06
electricity,NL33,2015-03-04 06:00:00,0.0
electricity,NL33,2015-03-04 09:00:00,0.00029999999605934136
electricity,NL33,2015-03-04 12:00:00,0.0
electricity,NL33,2015-03-04 15:00:00,0.0
electricity,NL33,2015-03-04 18:00:00,0.0
electricity,NL33,2015-03-04 21:00:00,-3.9999998534767656e-05
electricity,NL33,2015-03-05 00:00:00,6.000000030326191e-05
electricity,NL33,2015-03-05 03:00:00,-3.9999998534767656e-05
electricity,NL33,2015-03-05 06:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-05 09:00:00,-4.0000002627493814e-05
electricity,NL33,2015-03-05 12:00:00,6.000000030326191e-05
electricity,NL33,2015-03-05 15:00:00,0.0
electricity,NL33,2015-03-05 18:00:00,5.999999984851456e-05
electricity,NL33,2015-03-05 21:00:00,3.9999999557949195e-05
electricity,NL33,2015-03-06 00:00:00,-4.000000035375706e-05
electricity,NL33,2015-03-06 03:00:00,5.999999962114089e-05
electricity,NL33,2015-03-06 06:00:00,-9.999997928389348e-06
electricity,NL33,2015-03-06 09:00:00,-5.000000061272658e-05
electricity,NL33,2015-03-06 12:00:00,0.0
electricity,NL33,2015-03-06 15:00:00,0.0
electricity,NL33,2015-03-06 18:00:00,0.0
electricity,NL33,2015-03-06 21:00:00,0.0
electricity,NL33,2015-03-07 00:00:00,0.0
electricity,NL33,2015-03-07 03:00:00,-4.0000013541430235e-06
electricity,NL33,2015-03-07 06:00:00,-6.0000011217198335e-06
electricity,NL33,2015-03-07 09:00:00,9.60000015766127e-05
electricity,NL33,2015-03-07 12:00:00,0.00029599999470519833
electricity,NL33,2015-03-07 15:00:00,-4.000000444648322e-06
electricity,NL33,2015-03-07 18:00:00,-9.999999929277692e-05
electricity,NL33,2015-03-07 21:00:00,0.0
electricity,NL33,2015-03-08 00:00:00,-4.000000899395673e-06
electricity,NL33,2015-03-08 03:00:00,0.0
electricity,NL33,2015-03-08 06:00:00,0.0
electricity,NL33,2015-03-08 09:00:00,-9.999999929277692e-05
electricity,NL33,2015-03-08 12:00:00,0.0
electricity,NL33,2015-03-08 15:00:00,1.9999999381070666e-05
electricity,NL33,2015-03-08 18:00:00,-5.999999984851456e-05
electricity,NL33,2015-03-08 21:00:00,4.9999995894722815e-06
electricity,NL33,2015-03-09 00:00:00,5.999999893901986e-05
electricity,NL33,2015-03-09 03:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-09 06:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-09 09:00:00,5.999999757477781e-05
electricity,NL33,2015-03-09 12:00:00,-4.000000126325176e-05
electricity,NL33,2015-03-09 15:00:00,-2.9999999242136255e-05
electricity,NL33,2015-03-09 18:00:00,5.999999939376721e-05
electricity,NL33,2015-03-09 21:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-10 00:00:00,0.0
electricity,NL33,2015-03-10 03:00:00,0.0
electricity,NL33,2015-03-10 06:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-10 09:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-10 12:00:00,5.999999939376721e-05
electricity,NL33,2015-03-10 15:00:00,6.000000030326191e-05
electricity,NL33,2015-03-10 18:00:00,6.000000030326191e-05
electricity,NL33,2015-03-10 21:00:00,6.000000030326191e-05
electricity,NL33,2015-03-11 00:00:00,0.0
electricity,NL33,2015-03-11 03:00:00,-2.0000000404252205e-05
electricity,NL33,2015-03-11 06:00:00,6.000000030326191e-05
electricity,NL33,2015-03-11 09:00:00,5.999999757477781e-05
electricity,NL33,2015-03-11 12:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-11 15:00:00,9.999999747378752e-06
electricity,NL33,2015-03-11 18:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-11 21:00:00,6.000000030326191e-05
electricity,NL33,2015-03-12 00:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-12 03:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-12 06:00:00,0.0
electricity,NL33,2015-03-12 09:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-12 12:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-12 15:00:00,-4.000000126325176e-05
electricity,NL33,2015-03-12 18:00:00,-4.999999919164111e-05
electricity,NL33,2015-03-12 21:00:00,0.0
electricity,NL33,2015-03-13 00:00:00,6.0000000758009264e-05
electricity,NL33,2015-03-13 03:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-13 06:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-13 09:00:00,-0.00010000000008858478
electricity,NL33,2015-03-13 12:00:00,-9.99999883788405e-06
electricity,NL33,2015-03-13 15:00:00,-2.000000120006007e-05
electricity,NL33,2015-03-13 18:00:00,0.0
electricity,NL33,2015-03-13 21:00:00,-2.6999999732879587e-05
electricity,NL33,2015-03-14 00:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-14 03:00:00,-4.000000069481757e-05
electricity,NL33,2015-03-14 06:00:00,-4.9999999873762135e-05
electricity,NL33,2015-03-14 09:00:00,0.0
electricity,NL33,2015-03-14 12:00:00,0.0
electricity,NL33,2015-03-14 15:00:00,-9.999999917909008e-05
electricity,NL33,2015-03-14 18:00:00,0.0
electricity,NL33,2015-03-14 21:00:00,1.999999960844434e-05
electricity,NL33,2015-03-15 00:00:00,-1.9999998471575964e-05
electricity,NL33,2015-03-15 03:00:00,-6.0000000189575076e-05
electricity,NL33,2015-03-15 06:00:00,0.0
electricity,NL33,2015-03-15 09:00:00,-9.999999917909008e-05
electricity,NL33,2015-03-15 12:00:00,-0.00010000000008858478
electricity,NL33,2015-03-15 15:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-15 18:00:00,-4.000000035375706e-05
electricity,NL33,2015-03-15 21:00:00,5.999999939376721e-05
electricity,NL33,2015-03-16 00:00:00,-3.999999760072713e-05
electricity,NL33,2015-03-16 03:00:00,1.0000003385357559e-06
electricity,NL33,2015-03-16 06:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-16 09:00:00,-4.000000126325176e-05
electricity,NL33,2015-03-16 12:00:00,1.9999999494757503e-05
electricity,NL33,2015-03-16 15:00:00,0.0
electricity,NL33,2015-03-16 18:00:00,6.000000030326191e-05
electricity,NL33,2015-03-16 21:00:00,1.9999999494757503e-05
electricity,NL33,2015-03-17 00:00:00,6.000000030326191e-05
electricity,NL33,2015-03-17 03:00:00,5.999999939376721e-05
electricity,NL33,2015-03-17 06:00:00,-1.9999999494757503e-05
electricity,NL33,2015-03-17 09:00:00,-4.000000171799911e-05
electricity,NL33,2015-03-17 12:00:00,5.999999757477781e-05
electricity,NL33,2015-03-17 15:00:00,6.000000030326191e-05
electricity,NL33,2015-03-17 18:00:00,6.000000030326191e-05
electricity,NL33,2015-03-17 21:00:00,6.000000030326191e-05
electricity,NL33,2015-03-18 00:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-18 03:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-18 06:00:00,6.000000030326191e-05
electricity,NL33,2015-03-18 09:00:00,-4.0000002627493814e-05
electricity,NL33,2015-03-18 12:00:00,5.999999802952516e-05
electricity,NL33,2015-03-18 15:00:00,6.000000030326191e-05
electricity,NL33,2015-03-18 18:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-18 21:00:00,3.999999989900971e-05
electricity,NL33,2015-03-19 00:00:00,6.000000007588824e-05
electricity,NL33,2015-03-19 03:00:00,6.000000041694875e-05
electricity,NL33,2015-03-19 06:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-19 09:00:00,-4.0000002627493814e-05
electricity,NL33,2015-03-19 12:00:00,-4.000000171799911e-05
electricity,NL33,2015-03-19 15:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-19 18:00:00,-2.6000000559633918e-05
electricity,NL33,2015-03-19 21:00:00,6.000000030326191e-05
electricity,NL33,2015-03-20 00:00:00,-3.0000000151630957e-05
electricity,NL33,2015-03-20 03:00:00,5.999999939376721e-05
electricity,NL33,2015-03-20 06:00:00,4.000000080850441e-05
electricity,NL33,2015-03-20 09:00:00,5.999999848427251e-05
electricity,NL33,2015-03-20 12:00:00,5.999999757477781e-05
electricity,NL33,2015-03-20 15:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-20 18:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-20 21:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-21 00:00:00,5.999999939376721e-05
electricity,NL33,2015-03-21 03:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-21 06:00:00,-0.00010000000020227162
electricity,NL33,2015-03-21 09:00:00,-0.00020399999993969686
electricity,NL33,2015-03-21 12:00:00,-0.0004040000021632295
electricity,NL33,2015-03-21 15:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-21 18:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-21 21:00:00,-3.99999953515362e-06
electricity,NL33,2015-03-22 00:00:00,-4.000000444648322e-06
electricity,NL33,2015-03-22 03:00:00,-0.00010000000020227162
electricity,NL33,2015-03-22 06:00:00,0.0
electricity,NL33,2015-03-22 09:00:00,0.00010000000020227162
electricity,NL33,2015-03-22 12:00:00,0.0
electricity,NL33,2015-03-22 15:00:00,-4.000000171799911e-05
electricity,NL33,2015-03-22 18:00:00,5.999999939376721e-05
electricity,NL33,2015-03-22 21:00:00,4.70000013592653e-05
electricity,NL33,2015-03-23 00:00:00,-3.999999989900971e-05
electricity,NL33,2015-03-23 03:00:00,6.000000030326191e-05
electricity,NL33,2015-03-23 06:00:00,5.999999939376721e-05
electricity,NL33,2015-03-23 09:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-23 12:00:00,-4.0000002627493814e-05
electricity,NL33,2015-03-23 15:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-23 18:00:00,6.000000030326191e-05
electricity,NL33,2015-03-23 21:00:00,5.999999939376721e-05
electricity,NL33,2015-03-24 00:00:00,5.999999939376721e-05
electricity,NL33,2015-03-24 03:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-24 06:00:00,1.9999999494757503e-05
electricity,NL33,2015-03-24 09:00:00,1.0000003385357559e-06
electricity,NL33,2015-03-24 12:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-24 15:00:00,1.5999999412485977e-05
electricity,NL33,2015-03-24 18:00:00,7.199999836160487e-05
electricity,NL33,2015-03-24 21:00:00,7.000000096013537e-05
electricity,NL33,2015-03-25 00:00:00,5.999999939376721e-05
electricity,NL33,2015-03-25 03:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-25 06:00:00,6.000000030326191e-05
electricity,NL33,2015-03-25 09:00:00,9.999999747378752e-06
electricity,NL33,2015-03-25 12:00:00,-1.9999999494757503e-05
electricity,NL33,2015-03-25 15:00:00,-4.000000080850441e-05
electricity,NL33,2015-03-25 18:00:00,6.000000030326191e-05
electricity,NL33,2015-03-25 21:00:00,6.000000030326191e-05
electricity,NL33,2015-03-26 00:00:00,-3.9999998989515007e-05
electricity,NL33,2015-03-26 03:00:00,-3.0000000151630957e-05
electricity,NL33,2015-03-26 06:00:00,0.0
electricity,NL33,2015-03-26 09:00:00,0.0
electricity,NL33,2015-03-26 12:00:00,-9.999999929277692e-05
electricity,NL33,2015-03-26 15:00:00,-9.999999997489795e-05
electricity,NL33,2015-03-26 18:00:00,-7.999999979801942e-05
electricity,NL33,2015-03-26 21:00:00,-0.00010400000064691994
electricity,NL33,2015-03-27 00:00:00,-8.000000889296643e-06
electricity,NL33,2015-03-27 03:00:00,-0.00010000000111176632
electricity,NL33,2015-03-27 06:00:00,-9.999999929277692e-05
electricity,NL33,2015-03-27 09:00:00,0.00010000000111176632
electricity,NL33,2015-03-27 12:00:00,0.0
electricity,NL33,2015-03-27 15:00:00,2.0000001740072548e-05
electricity,NL33,2015-03-27 18:00:00,0.0
electricity,NL33,2015-03-27 21:00:00,0.0
electricity,NL33,2015-03-28 00:00:00,-1.0000000230547812e-05
electricity,NL33,2015-03-28 03:00:00,3.0000000379004632e-05
electricity,NL33,2015-03-28 06:00:00,-9.999999974752427e-05
electricity,NL33,2015-03-28 09:00:00,0.0
electricity,NL33,2015-03-28 12:00:00,4.7100002120714635e-05
